respondent_id,xyz_vaccine,seasonal_vaccine
26786,0.12329220243721649,0.3005607005319745
26787,0.10410916967655838,0.4797318761581656
26788,0.13233670701758196,0.923871433530218
26789,0.012443225945257382,0.2446800531996162
26790,0.0690848109233236,0.357484753934282
26791,0.07569283267781646,0.16338484670560582
26792,0.22985618235173258,0.8111081965151267
26793,0.10350937806824291,0.8784250584533663
26794,0.7834301130659305,0.8993902113556369
26795,0.047618535924903733,0.9343653785414402
26796,0.06747611122936857,0.08092193630977736
26797,0.08694233696516653,0.5591329111912802
26798,0.22726542122298574,0.23637465107381375
26799,0.26588576089206334,0.19548419699281985
26800,0.03276784145087955,0.8990819109715801
26801,0.2525136644219419,0.3250155505618624
26802,0.10833082894417384,0.22298345816769524
26803,0.04998571911894541,0.12883290505182074
26804,0.07456939669912968,0.14511787418791805
26805,0.07206138955160164,0.244470320677928
26806,0.0752205300873539,0.8998299046222199
26807,0.6529963365378075,0.9453629886935252
26808,0.2344069929523851,0.5661449522741642
26809,0.7030867848016297,0.19930082390336404
26810,0.038173688419702964,0.12439849228570837
26811,0.055264227613860475,0.06954419542017906
26812,0.1462179788737717,0.7043668104458793
26813,0.3457851660004109,0.3214340208292457
26814,0.03504486108528221,0.4873911810265393
26815,0.06169393294161626,0.1533346572674509
26816,0.0378240848734218,0.1780224070979333
26817,0.15164799298945156,0.7132209623130945
26818,0.06335027745856578,0.23089314570970484
26819,0.3546077918608211,0.4064032320284969
26820,0.09770456435166912,0.32936906083166356
26821,0.11574769404820712,0.5032683378387334
26822,0.26322518482501966,0.6845315460933938
26823,0.4711811528294754,0.535324401651293
26824,0.031989583783185345,0.6433034991667002
26825,0.3977915221626263,0.7634502542804016
26826,0.0899143123436953,0.6807309274441491
26827,0.06635201522455828,0.1542462189733381
26828,0.14393449855163865,0.5861923907167026
26829,0.5995595149691983,0.9252962314823344
26830,0.08295082997252987,0.722065409584883
26831,0.19819568110125158,0.7564967825249613
26832,0.1280271381112178,0.8227506669944363
26833,0.006691851698481801,0.2981185224257448
26834,0.11851272262276814,0.48336444381775984
26835,0.4320047395837952,0.9228567071853988
26836,0.13937527342435937,0.5616591734144392
26837,0.04091542815843088,0.014156773929399803
26838,0.10369874383604326,0.3842334540242343
26839,0.12850893860972437,0.4868638112591499
26840,0.07672418982741301,0.10470707662396156
26841,0.3150287749098739,0.7992586052555682
26842,0.08657559471768475,0.20769624391030994
26843,0.03766385858443585,0.01423971286116124
26844,0.04184465308902185,0.4517043917265294
26845,0.0630627323250961,0.690824576265364
26846,0.06496821558732888,0.7264932660182455
26847,0.284183406891037,0.07966533649086736
26848,0.04222154054656784,0.7269375410543181
26849,0.14531693578416158,0.6501543533588943
26850,0.6156443320708073,0.6974774206587323
26851,0.036121725372630295,0.06379551060382746
26852,0.04454898162304565,0.12269672404069595
26853,0.4403961788165448,0.46171133077743287
26854,0.01532322189953595,0.0829678627934241
26855,0.572149770547785,0.8871596946062983
26856,0.0955222174225453,0.0251977774917302
26857,0.3792060315877273,0.15213619314208124
26858,0.1201794162578976,0.6073795972274428
26859,0.08590891984523573,0.13756782035444198
26860,0.1286879405908107,0.08686156981292051
26861,0.06204786078661159,0.07314822994749519
26862,0.11344143581912765,0.29011106063085984
26863,0.1961909573128029,0.38585528319515544
26864,0.4669089341101885,0.44312829266238296
26865,0.015680521116580713,0.0421502331098314
26866,0.2574499162136759,0.6562290314080997
26867,0.11106399257910873,0.18108860898481624
26868,0.7874023017570445,0.9255474646761166
26869,0.09729151686705502,0.3187438610387026
26870,0.6065638457830324,0.8281258493307575
26871,0.05708507469275447,0.04411331360583465
26872,0.06204542903729305,0.42988236743252395
26873,0.13064776883931856,0.8676160467744823
26874,0.048698051082737843,0.1579647678519932
26875,0.640622357170909,0.9384025644170332
26876,0.04308418704294059,0.03876444593013424
26877,0.06560447850229213,0.13821345041750666
26878,0.20486474609624822,0.32965118472611726
26879,0.013542267160637592,0.01812114862439334
26880,0.0651648428485465,0.1594782240007125
26881,0.025398455358507706,0.09812445345339574
26882,0.03482933731306855,0.11462659630120572
26883,0.06740253011272745,0.2483271775239342
26884,0.07719241062159023,0.19940442217236293
26885,0.22042204586924236,0.8375455057296972
26886,0.0799429607459868,0.7251856484380284
26887,0.6325897321569932,0.872496144059958
26888,0.8661822803093863,0.9416668968533658
26889,0.04556282771970809,0.10645176304234348
26890,0.11040426854658346,0.44007469543315075
26891,0.34560656937569034,0.5414322233707529
26892,0.14127574881007893,0.8166305293886357
26893,0.06674358207611034,0.23915897558754806
26894,0.15337335466275473,0.280921234368477
26895,0.085690883551528,0.8359553337775519
26896,0.06056936976724539,0.09502750008719114
26897,0.055076900612980574,0.363185895248728
26898,0.2219643766145198,0.6127667186491735
26899,0.06853828457008145,0.09795818944024869
26900,0.10633182558258364,0.3024767175917163
26901,0.009489429266015773,0.30399252637669555
26902,0.20419302272398526,0.9241095664830983
26903,0.1983061635622297,0.06486040960282194
26904,0.053996757778104795,0.3191701829022608
26905,0.35535546249488725,0.784111518817122
26906,0.06473674466940635,0.3077457306639663
26907,0.013059694813442338,0.5488187913860905
26908,0.12270313854690937,0.6948372324241725
26909,0.10026754495237948,0.34222958759706734
26910,0.1004655527524282,0.29598001358156784
26911,0.04867753498892724,0.09143887889925624
26912,0.500977632412473,0.9379642896952515
26913,0.770956457380943,0.8664586064970833
26914,0.07928526684695844,0.1761514596356386
26915,0.12062371949448203,0.650445183082227
26916,0.08025581055567917,0.342694200507195
26917,0.008159605548094402,0.015957379665097634
26918,0.7010979860953491,0.9142917739825269
26919,0.30046642143097974,0.584666272666845
26920,0.03582022853925818,0.13092528765869085
26921,0.12327763446070934,0.8149884895762166
26922,0.057233396845162786,0.7342900308172515
26923,0.08991783101452086,0.46298900219907285
26924,0.6622328498110579,0.8757377289006621
26925,0.1291229314206877,0.590030866680401
26926,0.5699696964646366,0.44115351844165746
26927,0.2560981067644818,0.5793456222729693
26928,0.0514379342055145,0.45252907684034943
26929,0.08070900471106633,0.13130995904967746
26930,0.7405817264018347,0.9170113620974504
26931,0.11902910709567426,0.43984186578250317
26932,0.0629499417622105,0.865109338925842
26933,0.08924292710995262,0.7862676205917206
26934,0.48554836055813305,0.6845667022358134
26935,0.13059599382725665,0.4880550814014731
26936,0.5010399281523784,0.2762081629722593
26937,0.3030405995675642,0.7043985458972062
26938,0.08126220722491262,0.0635860708464213
26939,0.025347099803511876,0.02823815913697152
26940,0.0974843825305557,0.177736603916249
26941,0.0535581096306485,0.3970838077616024
26942,0.5923228439913768,0.826145607091027
26943,0.1490866403366271,0.624463655416425
26944,0.08046105293848625,0.20730209886142578
26945,0.12158100735047472,0.5517059493096748
26946,0.12126511828849569,0.7422417146152909
26947,0.15552328740986923,0.5094408298555811
26948,0.017545707143216488,0.06753256115859041
26949,0.024847594765324547,0.0765516606056571
26950,0.03960935617487201,0.45213558065013154
26951,0.07624866083693635,0.30427771252088187
26952,0.8194961674318064,0.9320952116034881
26953,0.7671027838617474,0.9703450199592059
26954,0.06431132210534786,0.19716762632861395
26955,0.17019886726694208,0.603335505185824
26956,0.1320824778989962,0.31017559293995084
26957,0.02942358178811874,0.8786023394569862
26958,0.25066312957369385,0.6611660741971632
26959,0.039718148298902405,0.16866935550658094
26960,0.03715305224493464,0.053617006378836526
26961,0.20865023929220766,0.528743662620794
26962,0.15651824295179237,0.880066234422617
26963,0.14408220889887538,0.32405782550717316
26964,0.11374912668219422,0.24667774375342652
26965,0.8401144026225976,0.961307608811278
26966,0.014516707108274676,0.02407789036235645
26967,0.15264035931310543,0.41137124247721735
26968,0.046109324551752165,0.7676514639918718
26969,0.03757907983259822,0.19394406451974555
26970,0.6716393157251276,0.4213714757344066
26971,0.0870056253385778,0.3428524635136446
26972,0.006911742953605586,0.02289513787783051
26973,0.058572076765214434,0.13106897979258314
26974,0.10558641899853059,0.35017944949876634
26975,0.07175287238956662,0.6252790243643124
26976,0.8439693926464285,0.49789502735005103
26977,0.048634734601546964,0.2805956687441935
26978,0.029839450439414807,0.75119179121387
26979,0.2994280068988245,0.662675780333109
26980,0.05016704907352357,0.14512814673668276
26981,0.04822249919932308,0.2514395308231015
26982,0.6784503076263614,0.8892868570605285
26983,0.1671573432735866,0.581533839445868
26984,0.07696602050442362,0.129401746162509
26985,0.02319651160305261,0.10644494847212019
26986,0.1900338799903064,0.5550831652375577
26987,0.07107639876604335,0.19061009578192945
26988,0.04162225665054641,0.1564582334529421
26989,0.32151186714826246,0.7748813449021461
26990,0.01715193417318527,0.07924798287366605
26991,0.36173613202974136,0.5543985531010606
26992,0.279785966832383,0.4456539805308897
26993,0.13888921686717226,0.804444272974704
26994,0.16694118928467747,0.3999713577907789
26995,0.12944676264508276,0.42646042920199084
26996,0.2713836259833176,0.386715908372154
26997,0.025279658061660444,0.08169101957715126
26998,0.061191932588322034,0.08195509777566139
26999,0.34562892241517634,0.4423292733095561
27000,0.12773312512238788,0.34811301191369715
27001,0.05123373353583211,0.7770922391912114
27002,0.012248939923848044,0.25145050017108994
27003,0.03281191222428878,0.06756206989440133
27004,0.1105122552872581,0.27094943646943587
27005,0.3119650629325018,0.6904861697622262
27006,0.7899665967524897,0.9017877628355582
27007,0.05740623701352769,0.15077936554548885
27008,0.04869350446874511,0.045972251041823446
27009,0.054112839223985784,0.23293196303179817
27010,0.11772205129946114,0.23342828000991855
27011,0.09924586188297668,0.1541842750841657
27012,0.3500852435838252,0.6148581544953876
27013,0.10303983975379488,0.3840409276837921
27014,0.031153138832067058,0.3073751880016703
27015,0.07783540012523998,0.20153420658481933
27016,0.1611867510850845,0.4639048671210569
27017,0.42935829423218086,0.750511691635627
27018,0.08864568107689064,0.2417213763921179
27019,0.9028260127416207,0.9732131394900475
27020,0.1638046458213983,0.21330970105641933
27021,0.1354964461197382,0.4795174340967187
27022,0.18492681846663778,0.34568068936098906
27023,0.13669232168355622,0.171389555949839
27024,0.09502857577282661,0.3368893402985625
27025,0.040240059517864545,0.01970615136196824
27026,0.10006073465691606,0.44365704621948326
27027,0.10939576561469945,0.719673056861453
27028,0.32215339365419665,0.8326856732457082
27029,0.06653775699779886,0.25631416104409754
27030,0.13330053676738,0.21484820645807076
27031,0.21920786189765246,0.8536927320094287
27032,0.18159655219693385,0.48476293968315515
27033,0.3152568013694836,0.7274611506102019
27034,0.009411296185524104,0.6092269465498519
27035,0.1492307954599349,0.2860287831701082
27036,0.19182641726289623,0.6277263895313724
27037,0.5554633298567786,0.7267354855356369
27038,0.04840108079572422,0.03117474422440898
27039,0.7583411996379544,0.9092943674746115
27040,0.16217794406235483,0.12281910781190047
27041,0.12654153418320077,0.528560625288367
27042,0.069900286962244,0.5518504329228902
27043,0.5123908992884796,0.7996439752103047
27044,0.009829877013316977,0.034085432315162985
27045,0.16416643868624392,0.6687390020115394
27046,0.06668532858171589,0.12062227438565194
27047,0.5169959997892029,0.41265427105884483
27048,0.14417092228988948,0.31962562818900286
27049,0.3067627245210274,0.9265729136309252
27050,0.05775076092946483,0.5680800044671572
27051,0.13554257790472557,0.33021104287562925
27052,0.09360051123495342,0.23754192324854284
27053,0.8669554558911015,0.9578005529784599
27054,0.03345926861688297,0.08293941939227305
27055,0.09501993370377886,0.8793451626139916
27056,0.019955400308004745,0.03415349233674579
27057,0.035654286345874045,0.04575673584574568
27058,0.8526249107622497,0.9415906231757929
27059,0.08129495907447983,0.298441763864944
27060,0.022802250592412504,0.3533590795641798
27061,0.08879718816479472,0.4829075713809897
27062,0.06519505457262287,0.4421384966463928
27063,0.0817407444851232,0.6348891288791922
27064,0.19528078048780095,0.6051549297821552
27065,0.060810558388840814,0.3005075496233016
27066,0.07171547636351978,0.741698017355337
27067,0.3386462558959932,0.6557913246657904
27068,0.8807029386706252,0.9499177327893994
27069,0.5815905973424781,0.9396830940347579
27070,0.07226680071069622,0.12649662009151982
27071,0.057480845891468305,0.09096232468079839
27072,0.07395175442319615,0.6373208549057352
27073,0.02471033995795115,0.7918469120143173
27074,0.04907085643652051,0.35772996740666024
27075,0.6525176174284358,0.8358086039480671
27076,0.5845510209722443,0.7277757470497527
27077,0.03443235976538641,0.08524837081698344
27078,0.264622535871676,0.8539437889522126
27079,0.27826094156620307,0.9237441473823541
27080,0.07038244713761531,0.3049216959056795
27081,0.021672707398037193,0.7345074922507094
27082,0.23290335782824362,0.4232068505426573
27083,0.050642778415924565,0.2099983371325033
27084,0.8860310885952029,0.7096388423521691
27085,0.03653341347057676,0.015543611211954047
27086,0.05873328198584941,0.08214213640731699
27087,0.1636880474197368,0.27330110431224214
27088,0.2096676529785923,0.777020854317578
27089,0.17959120360946007,0.22287375474293178
27090,0.2421485894443417,0.5703249477391198
27091,0.5319873123498673,0.12376836874461415
27092,0.09939078564910324,0.33071084312727367
27093,0.20854292026518195,0.28043750818729823
27094,0.011194060014951499,0.051715203316569466
27095,0.07082167444717881,0.4675788882589939
27096,0.019626595758088904,0.19270215794955198
27097,0.6211227459179006,0.7815476647604701
27098,0.5884201363496422,0.8612564795200286
27099,0.1309609399311021,0.41475000211163393
27100,0.051505407716969265,0.7137247324670152
27101,0.07747290228360153,0.5951663916751291
27102,0.1040436409580822,0.8652366176913872
27103,0.02028822663836762,0.07505211098978581
27104,0.2676634842782132,0.5278745102317807
27105,0.05347624189474648,0.5129016833018588
27106,0.6462648003660684,0.8914544190584335
27107,0.4332555571062936,0.7125505410620561
27108,0.11280437634968155,0.31020849413595186
27109,0.09089607909842608,0.21929932555307244
27110,0.11390411725060955,0.5329027751885622
27111,0.043998964678198645,0.3614936581506817
27112,0.20092686522232553,0.5593057740844275
27113,0.11553932936635017,0.32798358650071346
27114,0.08244277111723909,0.1996394419490494
27115,0.614679396200719,0.8893642467845698
27116,0.13500040856178258,0.8756121387070331
27117,0.08031252386424886,0.1399759538807703
27118,0.16090631870574199,0.5422250684119062
27119,0.07336002199745316,0.3653228977077542
27120,0.32723251796127445,0.9756571976632112
27121,0.01626429939850713,0.7041222702915054
27122,0.0549251371758063,0.2823741834789927
27123,0.049152444601101644,0.10413442467984682
27124,0.037190006034186186,0.07874406310057495
27125,0.03192983685912817,0.06718636786889089
27126,0.3714868356243288,0.06989116589209599
27127,0.08619300888392968,0.13989660930089418
27128,0.1516544747488739,0.4922616559307571
27129,0.557580359056425,0.6097632001343549
27130,0.15294008459150019,0.29478415552441684
27131,0.04785938984591972,0.07249465552454562
27132,0.4818382845731715,0.9156001641237294
27133,0.08937523129369365,0.5413666781063696
27134,0.6354408084972805,0.8925703384738357
27135,0.18642182147372993,0.6207596176096507
27136,0.08991990876529213,0.5202964070361309
27137,0.06429515376004517,0.2064918821428265
27138,0.14715591539029113,0.5134788799473997
27139,0.13748096350187256,0.1321896385122323
27140,0.8866926022944188,0.9473264396012981
27141,0.5822499849110391,0.801052531407905
27142,0.0771457184068384,0.3311984315465577
27143,0.2502245923354477,0.4360518103090084
27144,0.07152444471938556,0.06101882447867199
27145,0.5234094198179878,0.7238617866255918
27146,0.051981601552679446,0.9158112092897741
27147,0.06254589705663519,0.3092918816313007
27148,0.21247777583298139,0.21984835651754445
27149,0.30719903784529584,0.21811078860615804
27150,0.6600355413727095,0.9698556578100269
27151,0.15347320964095465,0.7182370098404245
27152,0.03638042677791805,0.273631788471314
27153,0.23996163106441643,0.7793302842535964
27154,0.7676962460609834,0.9251840543814848
27155,0.15768040994155946,0.6216106255563623
27156,0.014897685847892125,0.31868341414945445
27157,0.01259937427002289,0.4278106023492703
27158,0.07379103699429451,0.3808610280579952
27159,0.05092651747589666,0.22588197391090553
27160,0.1814178416067706,0.16160632075171666
27161,0.287402392418963,0.4827469346069228
27162,0.19515041044513667,0.945375913300372
27163,0.659870572434828,0.5123632137676567
27164,0.20436577716911453,0.1026079792470523
27165,0.478078822558867,0.6349497722917845
27166,0.07571886561033014,0.14967588299910095
27167,0.12766877915530428,0.5109079411526256
27168,0.1600352870698658,0.7547864649962398
27169,0.40350450233210583,0.6904286730470214
27170,0.3678395170667908,0.8681382822724023
27171,0.05540434983678527,0.33428325444259244
27172,0.046902957790725286,0.8211462486436641
27173,0.22440233330305456,0.5506221925776112
27174,0.049306656242463366,0.08964180828063313
27175,0.06281922876722293,0.16011274160873226
27176,0.5395256815645284,0.9476152747434917
27177,0.8041175822475094,0.9542979425274299
27178,0.1425403910775559,0.4202192776147718
27179,0.09093585365463495,0.25090402547593615
27180,0.25395961629158953,0.32423374610571365
27181,0.03707195510678764,0.7941968433337949
27182,0.6254009202207537,0.9089144238960694
27183,0.03933432109708584,0.5122194388404935
27184,0.04537179822777987,0.42946805056758397
27185,0.47786486766687913,0.7848360201743125
27186,0.12858726126591977,0.5942878258241964
27187,0.09459520345927287,0.1341392567200871
27188,0.06380162333255969,0.425600372629751
27189,0.09149880617726103,0.5431218868657134
27190,0.49045457300631273,0.8144695479136016
27191,0.14772057909014535,0.9546950180305875
27192,0.5335257372508126,0.7857799040393907
27193,0.01825537241631426,0.1736952212659782
27194,0.14655252810830272,0.4249813547764194
27195,0.04154171296040961,0.16255549104775546
27196,0.29545597620411845,0.2842354971566411
27197,0.08733314680061424,0.7671386486159091
27198,0.9422664620719454,0.9868014855275413
27199,0.029229412010877684,0.1156937807336587
27200,0.2805872034560402,0.6774394642149294
27201,0.7496959570231859,0.9327026068313652
27202,0.06931162767016463,0.029548374771530685
27203,0.06302013575458805,0.13375111271064308
27204,0.03821740579230818,0.1005910588899495
27205,0.08516937488234852,0.2909794514439635
27206,0.12371367340674586,0.20231133675370597
27207,0.06578366540744149,0.16210950867382995
27208,0.7869563018764119,0.7001007974124581
27209,0.12621527218502376,0.2227980329713393
27210,0.32137196664656703,0.46039575624924395
27211,0.12108170215706966,0.2778073286105756
27212,0.5716230770923363,0.9401278189378641
27213,0.5003014542397259,0.5926798839198256
27214,0.024132720457115984,0.07328073491746254
27215,0.138701272495176,0.7726765249228283
27216,0.10575082014485347,0.8825335344500197
27217,0.08357365309237602,0.18483834259615944
27218,0.749179207659085,0.9496353676487351
27219,0.44472595498324136,0.582976085940999
27220,0.12313829057104188,0.3638956884991724
27221,0.19407386824271422,0.6034292651471586
27222,0.19846726092160577,0.5232462140630156
27223,0.07784742328576782,0.7109731056685735
27224,0.24343028317772694,0.78734140829879
27225,0.18265686325291985,0.2836132643372603
27226,0.026964409237378383,0.25835666809999985
27227,0.14803258765191601,0.37229697555988445
27228,0.4357993976962966,0.8378586597150165
27229,0.7847369807238378,0.9372074265061905
27230,0.21865503827898494,0.9695647585524607
27231,0.4617706327804164,0.8429784138026987
27232,0.09620550922153238,0.5361806619433053
27233,0.2742146688150897,0.13043891183592207
27234,0.05312138126705988,0.019364851496546622
27235,0.884615705114463,0.946208910954842
27236,0.1304211429183551,0.9335744503602705
27237,0.29932971890927484,0.4977516202059525
27238,0.2880481897290908,0.7093630227523944
27239,0.48061763931224943,0.17880865673489424
27240,0.11083697536476693,0.4500990546738693
27241,0.08575972749212026,0.258474723170236
27242,0.1279901261673787,0.5517416218906808
27243,0.03783996287415559,0.08608949383556916
27244,0.05646919863334925,0.12348602868607142
27245,0.12861548096196604,0.46074225235177063
27246,0.8387860626540233,0.9616956642778001
27247,0.18740786687403346,0.945244867782846
27248,0.1664546397646961,0.6928760277607682
27249,0.10934385171951054,0.5922020325167927
27250,0.10892318996948543,0.3267449274662629
27251,0.09267142987036191,0.3087366215458458
27252,0.4046321994468322,0.7639581959591569
27253,0.07957541184334964,0.9042827332335184
27254,0.8913315111891574,0.9715438792641741
27255,0.14114552194884308,0.31514612157845584
27256,0.572525628233285,0.9655427402207962
27257,0.35607360001215416,0.5646598015982242
27258,0.42467915546511564,0.7904456266192849
27259,0.5899087676431037,0.8901309428080577
27260,0.19641605109778332,0.6181532545611098
27261,0.11613403891689117,0.646699082979179
27262,0.25086387677817745,0.5905623280322606
27263,0.08099214964983258,0.11128896816619889
27264,0.07833725323100368,0.09355871045189006
27265,0.06369022567014401,0.24860600509071037
27266,0.15893687908548207,0.4226944727476806
27267,0.18609721855361822,0.8702865192911768
27268,0.01577324065896282,0.14830143929842374
27269,0.7115178384271655,0.43422513454586725
27270,0.040249097147156646,0.09503054774801323
27271,0.048820024839159454,0.32246565145856754
27272,0.013172921623829334,0.29576356417689575
27273,0.04843075743552863,0.1727942589444735
27274,0.108158324987366,0.4495598060265136
27275,0.18653871456262247,0.3832026538535012
27276,0.011585313194258444,0.1073965873578068
27277,0.06253381568968185,0.8288050102689537
27278,0.13278734746199872,0.3639206667806069
27279,0.0986156963736028,0.28200486810786796
27280,0.24781593326739437,0.3621460786104391
27281,0.07589489481249807,0.3083132907905865
27282,0.08220056434606517,0.8704959571355882
27283,0.009941055794580773,0.054304129272490245
27284,0.17840275790897012,0.3635604079483253
27285,0.098377232538751,0.39029185086840157
27286,0.061457478638690326,0.18310267894482696
27287,0.184053355493262,0.5390653092560552
27288,0.5748207897922512,0.8235239119154102
27289,0.27219617145118474,0.401188235077477
27290,0.02117033287256771,0.08466813703739932
27291,0.7321156896176262,0.853406083707458
27292,0.06412834390759663,0.689725173776161
27293,0.11617060406758156,0.9590059730309213
27294,0.015289199069305844,0.04584691151172478
27295,0.31580766833647095,0.9016015599898927
27296,0.0666363417248308,0.7121599309424694
27297,0.054733873420609466,0.695078688725054
27298,0.0934561231514163,0.28781280526519193
27299,0.291308905446093,0.7332293505527248
27300,0.17739407941161178,0.9564889142636439
27301,0.009810880678031769,0.04526646988607799
27302,0.13660462404866844,0.6392676419529426
27303,0.020390482386362777,0.06987957842118828
27304,0.09434616091912305,0.7856942747754513
27305,0.04000797905718117,0.04014853792584508
27306,0.19393099816425177,0.5611097444819156
27307,0.7192252665676665,0.791873368118853
27308,0.13515068479254969,0.24097563790573706
27309,0.5515311344592984,0.9626312477575347
27310,0.04512753327353489,0.11023931762352272
27311,0.09999454529613526,0.10342033696194164
27312,0.06520750517725385,0.36227780962403505
27313,0.09197490398825163,0.1469261718647603
27314,0.043188716838980894,0.059002440196758675
27315,0.11120522710510385,0.3665428382541251
27316,0.3342438123785805,0.7530430753990058
27317,0.05629084581154677,0.09410688332830076
27318,0.2509147394224764,0.2900332914479468
27319,0.48183380627287964,0.8710060877698828
27320,0.3652084721469819,0.5818413998335847
27321,0.04840061757447192,0.5583830560994745
27322,0.21095614359341355,0.07669183173710002
27323,0.09864386214427555,0.5891463352470012
27324,0.36860123642620934,0.5821099431307638
27325,0.7276756378854962,0.9267014979810516
27326,0.1735922470463162,0.668490594811569
27327,0.13141124525360487,0.2928423984077534
27328,0.20993852344095915,0.5800956314366121
27329,0.09803152153184803,0.3010486294754477
27330,0.013647258158463996,0.4486117239016322
27331,0.09870340416025107,0.21358831954556998
27332,0.1622035983127809,0.9446655895697367
27333,0.5681302225622882,0.7417853479424155
27334,0.0472513392799247,0.034810881279335924
27335,0.12245159987998984,0.0776239662609966
27336,0.05913721068752077,0.14859117852081832
27337,0.24724301018792663,0.7571026896404862
27338,0.20749075205477505,0.38665332449962975
27339,0.22505459711104667,0.22272212979343536
27340,0.02362611204700154,0.16521966181786701
27341,0.1986908695332844,0.6598623340937518
27342,0.027791075948256378,0.5802853042453667
27343,0.05305721895021449,0.1348454140244744
27344,0.30736768177848806,0.5258953532722478
27345,0.07143794073759492,0.29513607041474166
27346,0.8101996745201946,0.9627918146976749
27347,0.7516363526817479,0.936453577187593
27348,0.12065553048876243,0.31285044459795525
27349,0.05830756596300692,0.18973132305403148
27350,0.1948369908734819,0.9252290351463907
27351,0.8267720536720828,0.8975072613556658
27352,0.10276081029664079,0.2864250502443149
27353,0.008920193908022461,0.08444257002492501
27354,0.17040950774677371,0.6367345952244381
27355,0.27714364629819477,0.4534780438958764
27356,0.23763651262433086,0.6398363071367653
27357,0.13235562037768914,0.34482541001271627
27358,0.24112842626936798,0.745084504187641
27359,0.335008886128367,0.7574624074631181
27360,0.1530699981673863,0.5954461024522643
27361,0.040021003365506166,0.9093248746846588
27362,0.19867050790528976,0.503908715985033
27363,0.1615395166500983,0.2933780709762982
27364,0.08508283751684202,0.46002070308306536
27365,0.27285487865292035,0.6442884396316351
27366,0.4781565173355278,0.6381937676423702
27367,0.25347648363477926,0.5326885530066786
27368,0.11120425710034333,0.5485268251666552
27369,0.05893889889284752,0.060208906246583586
27370,0.027961048612346714,0.8719633195283223
27371,0.2506489338615413,0.3259272264842888
27372,0.07818882450132768,0.28776715200629743
27373,0.7579618064147358,0.7408880418008689
27374,0.032132852163713914,0.29884228651483186
